"","x","y","mean_s","id","idg"
"154",6.01031677885962,4.35552127561364,0.25786101216314,3,"2021"
"155",6.11103911894936,4.35552127561364,0.167112224004787,3,"2021"
"156",6.21176145903911,4.35552127561364,0.0973748030944709,3,"2021"
"157",6.31248379912886,4.35552127561364,0.0630928597226369,3,"2021"
"158",6.41320613921861,4.35552127561364,0.0281639665748125,3,"2021"
"159",6.51392847930836,4.35552127561364,-0.00676492657301141,3,"2021"
"160",6.61465081939811,4.35552127561364,-0.0102675771292349,3,"2021"
"161",6.71537315948786,4.35552127561364,0.0580310066618074,3,"2021"
"162",6.81609549957761,4.35552127561364,0.077321497690063,3,"2021"
"163",6.91681783966736,4.35552127561364,0.116262203212983,3,"2021"
"164",7.0175401797571,4.35552127561364,0.134378412351862,3,"2021"
"272",5.80887209868012,4.45702290383393,0.206518507911673,3,"2021"
"273",5.90959443876987,4.45702290383393,0.449415921497068,3,"2021"
"274",6.01031677885962,4.45702290383393,0.475098462924772,3,"2021"
"275",6.11103911894936,4.45702290383393,0.38434967476642,3,"2021"
"276",6.21176145903911,4.45702290383393,0.195428296309426,3,"2021"
"277",6.31248379912886,4.45702290383393,-0.0381658876976426,3,"2021"
"278",6.41320613921861,4.45702290383393,-0.104981268264737,3,"2021"
"279",6.51392847930836,4.45702290383393,-0.10932042357894,3,"2021"
"280",6.61465081939811,4.45702290383393,0.00602421833312398,3,"2021"
"281",6.71537315948786,4.45702290383393,0.0830485482606641,3,"2021"
"282",6.81609549957761,4.45702290383393,0.122531096925358,3,"2021"
"283",6.91681783966736,4.45702290383393,0.175208341404932,3,"2021"
"284",7.0175401797571,4.45702290383393,0.207279941319563,3,"2021"
"285",7.11826251984685,4.45702290383393,0.181343678365653,3,"2021"
"286",7.2189848599366,4.45702290383393,-0.0864756212802289,3,"2021"
"287",7.31970720002635,4.45702290383393,-0.223507409556704,3,"2021"
"288",7.4204295401161,4.45702290383393,-0.13321509823703,3,"2021"
"289",7.52115188020585,4.45702290383393,-0.262817111373684,3,"2021"
"290",7.6218742202956,4.45702290383393,-0.317500372397622,3,"2021"
"291",7.72259656038535,4.45702290383393,-0.445062825871904,3,"2021"
"292",7.8233189004751,4.45702290383393,-0.594947729061955,3,"2021"
"293",7.92404124056485,4.45702290383393,-0.60989203302136,3,"2021"
"391",5.70814975859037,4.55852453205422,0.0909812334838942,3,"2021"
"392",5.80887209868012,4.55852453205422,0.126067850723427,3,"2021"
"393",5.90959443876987,4.55852453205422,0.495744286467559,3,"2021"
"394",6.01031677885962,4.55852453205422,0.666285297195287,3,"2021"
"395",6.11103911894936,4.55852453205422,0.470143925787551,3,"2021"
"396",6.21176145903911,4.55852453205422,0.274002554379815,3,"2021"
"397",6.31248379912886,4.55852453205422,0.0500779601566232,3,"2021"
"398",6.41320613921861,4.55852453205422,-0.232480294103333,3,"2021"
"399",6.51392847930836,4.55852453205422,-0.111766006878927,3,"2021"
"400",6.61465081939811,4.55852453205422,0.0124867326761047,3,"2021"
"401",6.71537315948786,4.55852453205422,0.122454074833782,3,"2021"
"402",6.81609549957761,4.55852453205422,0.220237877244648,3,"2021"
"403",6.91681783966736,4.55852453205422,0.29011632740111,3,"2021"
